model,country,mandate_period,mandate_period_label,task_type,outcome,task_name,task_label,feature,importance,rank
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,PHQ Depressed: Not At All,0.010811861,43
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,State: Ceara,0.010245572,44
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,PHQ Anxiety: Not At All,0.010228316,45
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,PHQ Worry: Several Days,0.010225262,46
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,Loss of Smell: Yes,0.009999053,47
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,State: Paraiba,0.009927678,48
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,State: Espirito Santo,0.009709122,49
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,Shortness of Breath: No,0.009696572,50
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,Loss of Smell: No,0.009565646,51
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,No Symptoms: No,0.009412856,52
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,Isolation Willingness: Somewhat Unwilling,0.009187881,53
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,PHQ Worry: Daily,0.00916468,54
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,Symptom Isolation: Unsure,0.00912442,55
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,Confidence in the government: None,0.008946122,56
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,Is a male?,0.008777129,57
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,Isolation Ease: Neutral,0.008714611,58
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,PHQ Worry: Not At All,0.008584225,59
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,Physical contact count (with family),0.008543125,60
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,Happiness Change: Somewhat Less,0.008340594,61
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,Household COVID Test: Not done,0.008011392,62
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,Confidence in the government: Low,0.007591866,63
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,No Symptoms: Yes,0.007496,64
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,COVID Fear: Very Scared,0.007362092,65
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,PHQ Low Interest: Several Days,0.007289826,66
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,Employment: Part Time,0.0072892844,67
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,Week,0.0070799775,68
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,Isolation Ease: Somewhat Easy,0.007054441,69
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,State: Parana,0.007004641,70
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,Employment: Unemployed,0.0068669585,71
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,PHQ Depressed: N/A,0.006814715,72
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,PHQ Depressed: Several Days,0.0067487583,73
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,COVID Fear: Fairly Scared,0.0066049346,74
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,Isolation Ease: Somewhat Difficult,0.0066001574,75
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,State: Amapa,0.006568473,76
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,Confidence in the government: High,0.0062943823,77
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,Happiness Change: Much Less,0.0061099324,78
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,Isolation Willingness: Very Unwilling,0.0055436273,79
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,Dry Cough: Yes,0.005430438,80
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,Isolation Willingness: Neutral,0.0052801482,81
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,Isolation Ease: Very Easy,0.0050974665,82
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,PHQ Low Interest: N/A,0.004756306,83
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,Isolation Ease: Very Difficult,0.004500402,84
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,Isolation Willingness: Unsure,0.0035316315,85
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,State: Goias,0.0,86
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,State: Mato Grosso do Sul,0.0,87
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,State: Mato Grosso,0.0,88
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,State: Piaui,0.0,89
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,Household COVID Test: Pending,0.0,90
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,Household COVID Test: Unsure,0.0,91
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,COVID Test: Pending,0.0,92
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,COVID Test: Positive,0.0,93
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,State: Roraima,0.0,94
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,State: Santa Catarina,0.0,95
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,State: Tocantins,0.0,96
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,Isolation Ease: Unsure,0.0,97
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,State: Rio Grande do Norte,0.0,98
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,State: Rondonia,0.0,99
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,State: Alagoas,0.0,100
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,State: Amazonas,0.0,101
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,Household COVID Test: Positive,0.0,102
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,PHQ Depressed: Prefer Not Say,0.0,103
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,PHQ Depressed: Daily,0.0,104
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,PHQ Low Interest: Prefer Not Say,0.0,105
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,PHQ Anxiety: N/A,0.0,106
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,Confidence in the government: N/A,0.0,107
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,PHQ Worry: N/A,0.0,108
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,PHQ Worry: Prefer Not Say,0.0,109
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,PHQ Anxiety: Prefer Not Say,0.0,110
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,Confidence in the government: Unknown,0.0,111
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,Happiness Change: Unknown,0.0,112
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,COVID Fear: Had COVID,0.0,113
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,Happiness Change: N/A,0.0,114
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,COVID Fear: N/A,0.0,115
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,Gov Response: N/A,0.0,116
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,Gov Response: Somewhat Bad,0.0,117
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,Gov Response: Very Bad,0.0,118
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,Gov Response: Somewhat Good,0.0,119
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,Gov Response: Very Good,0.0,120
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,Comorbidity: Prefer Not Say,0.0,121
XGBoost,Brazil,after_mandate,After mandate,mask,Face mask wearing,Brazil_after_mandate_mask,Brazil - After mandate - Face mask wearing,Non-Mask Protective Behavior Score,0.053953864,1
XGBoost,Brazil,after_mandate,After mandate,mask,Face mask wearing,Brazil_after_mandate_mask,Brazil - After mandate - Face mask wearing,Isolation Willingness: Very Willing,0.035693556,2
XGBoost,Brazil,after_mandate,After mandate,mask,Face mask wearing,Brazil_after_mandate_mask,Brazil - After mandate - Face mask wearing,Symptom Isolation: Yes,0.027974278,3
XGBoost,Brazil,after_mandate,After mandate,mask,Face mask wearing,Brazil_after_mandate_mask,Brazil - After mandate - Face mask wearing,Isolation Ease: Unsure,0.025743177,4
XGBoost,Brazil,after_mandate,After mandate,mask,Face mask wearing,Brazil_after_mandate_mask,Brazil - After mandate - Face mask wearing,COVID Fear: Not Scared,0.024586463,5
